289.802,1776988658.3671787,m1_k1_n1920
289.802,1776988658.518021,m1_k1_n2048
289.802,1776988658.5681229,m1_k1_n2048
294.441,1776988658.6182008,m1_k1_n2048
294.441,1776988658.7689202,m1_k1_n2176
294.441,1776988658.819058,m1_k1_n2176
294.441,1776988658.8691254,m1_k1_n2176
294.441,1776988659.0198119,m1_k1_n2304
294.441,1776988659.0699468,m1_k1_n2304
306.215,1776988659.1200368,m1_k1_n2304
306.215,1776988659.2705953,m1_k1_n2432
306.215,1776988659.3206744,m1_k1_n2432
306.215,1776988659.370753,m1_k1_n2432
306.215,1776988659.5212786,m1_k1_n2560
306.215,1776988659.5713544,m1_k1_n2560
295.288,1776988659.6214242,m1_k1_n2560
295.288,1776988659.7724965,m1_k1_n2688
295.288,1776988659.8226285,m1_k1_n2688
295.288,1776988659.8727245,m1_k1_n2688
295.288,1776988660.0232697,m1_k1_n2816
295.288,1776988660.0746496,m1_k1_n2816
294.725,1776988660.124752,m1_k1_n2816
294.725,1776988660.27556,m1_k1_n2944
294.725,1776988660.3256366,m1_k1_n2944
294.725,1776988660.3757234,m1_k1_n2944
294.725,1776988660.5268269,m1_k1_n3072
294.725,1776988660.5769122,m1_k1_n3072
301.756,1776988660.6269798,m1_k1_n3072
301.756,1776988660.7775037,m1_k1_n3200
301.756,1776988660.8275893,m1_k1_n3200
301.756,1776988660.8776512,m1_k1_n3200
301.756,1776988661.0283093,m1_k1_n3328
301.011,1776988661.0784092,m1_k1_n3328
301.011,1776988661.12849,m1_k1_n3328
301.011,1776988661.279211,m1_k1_n3456
301.011,1776988661.3292868,m1_k1_n3456
301.011,1776988661.3793519,m1_k1_n3456
301.011,1776988661.5301538,m1_k1_n3584
299.069,1776988661.5802824,m1_k1_n3584
299.069,1776988661.6303723,m1_k1_n3584
299.069,1776988661.7809753,m1_k1_n3712
299.069,1776988661.8310685,m1_k1_n3712
299.069,1776988661.8811533,m1_k1_n3712
299.069,1776988662.0317538,m1_k1_n3840
303.679,1776988662.0818627,m1_k1_n3840
303.679,1776988662.131953,m1_k1_n3840
303.679,1776988662.2824266,m1_k1_n3968
303.679,1776988662.332518,m1_k1_n3968
303.679,1776988662.3825943,m1_k1_n3968
303.679,1776988662.5332224,m1_k1_n4096
299.114,1776988662.5923657,m1_k1_n4096
299.114,1776988662.7430112,m1_k1_n4224
299.114,1776988662.7930992,m1_k1_n4224
299.114,1776988662.8431761,m1_k1_n4224
299.114,1776988662.993742,m1_k1_n4352
299.114,1776988663.043808,m1_k1_n4352
298.696,1776988663.0938687,m1_k1_n4352
298.696,1776988663.244335,m1_k1_n4480
298.696,1776988663.2944298,m1_k1_n4480
298.696,1776988663.344503,m1_k1_n4480
298.696,1776988663.4950836,m1_k1_n4608
298.696,1776988663.5451653,m1_k1_n4608
299.25,1776988663.5952458,m1_k1_n4608
299.25,1776988663.745747,m1_k1_n4736
299.25,1776988663.7970033,m1_k1_n4736
299.25,1776988663.9476423,m1_k1_n4864
299.25,1776988663.9978209,m1_k1_n4864
299.25,1776988664.0479076,m1_k1_n4864
299.447,1776988664.1999042,m1_k1_n4992
299.447,1776988664.249997,m1_k1_n4992
299.447,1776988664.3000758,m1_k1_n4992
299.447,1776988664.4506316,m1_k1_n5120
299.447,1776988664.5007386,m1_k1_n5120
299.447,1776988664.5508215,m1_k1_n5120
298.786,1776988664.7013462,m1_k1_n5248
298.786,1776988664.751425,m1_k1_n5248
298.786,1776988664.8015018,m1_k1_n5248
298.786,1776988664.9520261,m1_k1_n5376
298.786,1776988665.0021107,m1_k1_n5376
298.786,1776988665.052193,m1_k1_n5376
299.017,1776988665.2029839,m1_k1_n5504
299.017,1776988665.2530794,m1_k1_n5504
299.017,1776988665.3031614,m1_k1_n5504
299.017,1776988665.4537194,m1_k1_n5632
299.017,1776988665.5038967,m1_k1_n5632
299.017,1776988665.5540397,m1_k1_n5632
300.176,1776988665.704592,m1_k1_n5760
300.176,1776988665.754673,m1_k1_n5760
300.176,1776988665.804742,m1_k1_n5760
300.176,1776988665.9552653,m1_k1_n5888
300.176,1776988666.005354,m1_k1_n5888
300.176,1776988666.0554316,m1_k1_n5888
302.553,1776988666.2059402,m1_k1_n6016
