gpu,dtype,m,k,n,time(us),mem_clk_freq,graph_clk_freq,avg_power(W),avg_energy(uJ)
B200-SXM-192GB,half,1,256,52608,6,3996,1965,250.25966666666667,1501.558
B200-SXM-192GB,half,1,256,54784,6,3996,1965,250.213,1501.278
B200-SXM-192GB,half,1,256,56960,8,3996,1965,250.1875,2001.5
B200-SXM-192GB,half,1,256,59136,8,3996,1965,250.21400000000003,2001.712
B200-SXM-192GB,half,1,256,61312,8,3996,1965,250.134,2001.072
B200-SXM-192GB,half,1,256,63488,8,3996,1965,250.185,2001.48
B200-SXM-192GB,half,1,512,11,5,3996,1965,250.2875,1251.4375
B200-SXM-192GB,half,1,512,28,4,3996,1965,250.10866666666664,1000.4346666666668
B200-SXM-192GB,half,1,512,45,4,3996,1965,250.07866666666663,1000.3146666666668
B200-SXM-192GB,half,1,512,62,4,3996,1965,249.939,999.756
B200-SXM-192GB,half,1,512,79,7,3996,1965,249.76,1748.32
B200-SXM-192GB,half,1,512,96,5,3996,1965,249.71,1248.55
B200-SXM-192GB,half,1,512,113,4,3996,1965,249.651,998.604
B200-SXM-192GB,half,1,512,384,5,3996,1965,249.62066666666664,1248.1033333333332
B200-SXM-192GB,half,1,512,2560,5,3996,1965,249.593,1247.965
B200-SXM-192GB,half,1,512,4736,5,3996,1965,249.57,1247.85
B200-SXM-192GB,half,1,512,6912,5,3996,1965,249.651,1248.255
B200-SXM-192GB,half,1,512,9088,5,3996,1965,249.762,1248.81
B200-SXM-192GB,half,1,512,11264,5,3996,1965,249.986,1249.9299999999998
B200-SXM-192GB,half,1,512,13440,5,3996,1965,250.0713333333333,1250.3566666666668
